"1" 1 309.10938888392
"2" 2 3512.46140940489
"3" 3 497.910220134828
"4" 4 637.434848232595
"5" 5 718.784512257355
"6" 6 472.059668684873
"7" 7 153.908406514378
"8" 8 1108.78289436539
"9" 9 1233.94839240953
"10" 10 255.046183683921
"11" 11 706.478540022395
"12" 12 775.426649798496
"13" 13 491.151807662859
"14" 14 559.891509282319
"15" 15 531.818257391069
"16" 16 1005.80294474458
"17" 17 408.362558493708
"18" 18 1508.45359628856
"19" 19 3762.36972697304
"20" 20 1552.26254564294
"21" 21 378.571057678632
"22" 22 564.523422269675
"23" 23 593.642773852512
"24" 24 104.451475141289
"25" 25 328.42064353351
"26" 26 1564.38644931414
"27" 27 464.376051555395
"28" 28 467.309357630718
"29" 29 347.438702172238
"30" 30 647.561497018981
"31" 31 1568.28748300708
"32" 32 394.591652470389
"33" 33 783.48034701763
"34" 34 655.792791650015
"35" 35 184.233513095488
"36" 36 432.662468720015
"37" 37 291.530221912049
"38" 38 1128.78433631006
"39" 39 581.093477025718
"40" 40 844.82082599621
"41" 41 305.119972412956
"42" 42 574.634404068804
"43" 43 628.321457708844
"44" 44 401.353643663088
"45" 45 624.52958257774
"46" 46 182.348022194868
"47" 47 629.947837513805
"48" 48 1770.66230637649
"49" 49 1325.20358464317
"50" 50 651.655117112423
"51" 51 336.485967865725
"52" 52 600.295521175873
"53" 53 216.217399584484
"54" 54 908.657954363164
"55" 55 800.347833381872
"56" 56 787.763442303413
"57" 57 1698.21111378437
"58" 58 453.203146377777
"59" 59 990.678696914894
"60" 60 556.34035554514
"61" 61 661.920053184793
"62" 62 157.820167336538
"63" 63 572.939572613865
"64" 64 206.207644792777
"65" 65 888.901280767465
"66" 66 1025.02573551765
"67" 67 187.855449915044
"68" 68 1436.1513582336
"69" 69 508.437171472141
"70" 70 395.889218375715
"71" 71 322.252612915526
"72" 72 513.568647518311
"73" 73 392.096475775614
"74" 74 570.630913105621
"75" 75 319.284727076127
"76" 76 700.485150117699
"77" 77 68.1746026706326
"78" 78 479.725445069409
"79" 79 253.375570756646
"80" 80 742.322617328316
"81" 81 994.951728766828
"82" 82 434.907267500333
"83" 83 725.930746437327
"84" 84 684.977800352609
"85" 85 671.26118964105
"86" 86 645.599806012438
"87" 87 585.584577222386
"88" 88 931.650197898813
"89" 89 865.293380486318
"90" 90 361.376276462655
"91" 91 359.275113544246
"92" 92 359.944530057689
"93" 93 166.575510873223
"94" 94 1065.57302953034
"95" 95 1025.6075294388
"96" 96 985.44514838623
"97" 97 504.422484752402
"98" 98 186.31030484149
"99" 99 280.655332401093
"100" 100 322.438147999284
"101" 101 455.822231152956
"102" 102 724.229888978925
"103" 103 1489.81859035617
"104" 104 617.971881425832
"105" 105 275.977302303829
"106" 106 540.766264019705
"107" 107 1907.364799578
"108" 108 1069.15935374435
"109" 109 274.665160113671
"110" 110 567.768267619711
"111" 111 1289.70228348488
"112" 112 1012.29898862646
"113" 113 761.081021259194
"114" 114 46.9115337803313
"115" 115 159.496970545883
"116" 116 175.248719243912
"117" 117 766.43350356945
"118" 118 707.930550284336
"119" 119 371.876867152423
"120" 120 1127.61596465713
"121" 121 228.412580142047
"122" 122 787.305430475236
"123" 123 668.90730216254
"124" 124 592.166642974699
"125" 125 1507.13211975276
"126" 126 415.930638982537
"127" 127 474.867123277044
"128" 128 92.0244826748172
"129" 129 646.13780116074
"130" 130 139.914481017719
"131" 131 360.042288991706
"132" 132 288.358785342274
"133" 133 117.859339442382
"134" 134 1040.16294346054
"135" 135 648.143408951997
"136" 136 707.90577288223
"137" 137 766.550440654088
"138" 138 158.244465289973
"139" 139 443.421245291622
"140" 140 686.81662927575
"141" 141 474.626821493045
"142" 142 402.303391956542
"143" 143 2752.84350010571
"144" 144 144.54949936793
"145" 145 416.367175611991
"146" 146 654.90713314569
"147" 147 203.807785194471
"148" 148 1245.88274549436
"149" 149 371.294053431019
"150" 150 392.18699807102
"151" 151 2217.71867577344
"152" 152 281.334564393574
"153" 153 2507.3682035827
"154" 154 446.382328683828
"155" 155 252.497828050449
"156" 156 1114.40946913057
"157" 157 48.4441770432107
"158" 158 271.152225823297
"159" 159 258.783089660568
"160" 160 719.104332748831
"161" 161 628.867725017816
"162" 162 938.608491525338
"163" 163 65.6437394177024
"164" 164 335.12792818616
"165" 165 549.807111800818
"166" 166 997.529566936486
"167" 167 877.573456867259
"168" 168 274.13034420819
"169" 169 961.386600065826
"170" 170 368.0484070665
"171" 171 1043.27274867425
"172" 172 1235.40826752918
"173" 173 560.180765638213
"174" 174 1328.78420826561
"175" 175 209.756385046256
"176" 176 1253.27453319203
"177" 177 457.833048917795
"178" 178 850.430689967542
"179" 179 1056.86229503333
"180" 180 443.421327815324
"181" 181 601.676956385282
"182" 182 1510.33403024266
"183" 183 3526.46778471774
"184" 184 723.253476881585
"185" 185 1591.60519384018
"186" 186 1290.66496768856
"187" 187 2028.20913124803
"188" 188 1064.87435351379
"189" 189 1182.79913968448
"190" 190 575.692724823271
"191" 191 1193.3356538144
"192" 192 435.267949639644
"193" 193 179.251350978369
"194" 194 939.78940685014
"195" 195 1267.3647892618
"196" 196 789.08360264976
"197" 197 370.686287856729
"198" 198 538.138830847619
"199" 199 1653.59842404948
"200" 200 139.151116444405
"201" 201 866.266329909229
"202" 202 2727.60793423046
"203" 203 917.413583440372
"204" 204 918.041400625156
"205" 205 839.05109783817
"206" 206 410.438827926974
"207" 207 3127.99880357795
"208" 208 292.337616421323
"209" 209 655.486190521536
"210" 210 317.524095726989
"211" 211 406.752502418443
